checkpoint (in update steps),metric_name,metric
0,acc,0.3639398998330551
10,acc,0.3656093489148581
20,acc,0.3739565943238731
40,acc,0.3956594323873121
100,acc,0.3856427378964941
200,acc,0.2370617696160267
400,acc,0.2537562604340567
800,acc,0.2420701168614357
1000,acc,0.2437395659432387
2000,acc,0.3656093489148581
3000,acc,0.3856427378964941
4000,acc,0.3606010016694491
5000,acc,0.3856427378964941
6000,acc,0.4390651085141903
7000,acc,0.4207011686143572
8000,acc,0.4240400667779633
9000,acc,0.4574290484140234
10000,acc,0.4357262103505843
11000,acc,0.4390651085141903
12000,acc,0.4273789649415693
13000,acc,0.3806343906510851
14000,acc,0.4173622704507512
15000,acc,0.4290484140233723
16000,acc,0.3656093489148581
17000,acc,0.4106844741235392
18000,acc,0.4090150250417362
19000,acc,0.3823038397328882
20000,acc,0.342237061769616
21000,acc,0.3606010016694491
22000,acc,0.3823038397328882
22437,acc,0.3856427378964941
44874,acc,0.4073455759599332
67311,acc,0.3906510851419031
89748,acc,0.4958263772954925
112185,acc,0.4874791318864774
134622,acc,0.5041736227045075
157059,acc,0.5225375626043406
179496,acc,0.5442404006677797
201933,acc,0.5342237061769616
224370,acc,0.4490818030050083
246807,acc,0.5242070116861436
269244,acc,0.4824707846410684
291681,acc,0.4540901502504174
314118,acc,0.4941569282136895
336555,acc,0.5242070116861436
358992,acc,0.4891485809682804
381429,acc,0.4974958263772955
403866,acc,0.4891485809682804
426303,acc,0.4674457429048414
448740,acc,0.4808013355592654
471177,acc,0.4490818030050083
493614,acc,0.4323873121869783
516051,acc,0.4657762938230384
538488,acc,0.4724540901502504
560925,acc,0.5125208681135225
583362,acc,0.4707846410684474
605799,acc,0.4657762938230384
628236,acc,0.4674457429048414
650673,acc,0.4457429048414023
673110,acc,0.4373956594323873
695547,acc,0.4357262103505843
717984,acc,0.4340567612687813
740421,acc,0.4440734557595993
762858,acc,0.4373956594323873
785295,acc,0.4607679465776294
807732,acc,0.4190317195325542
830169,acc,0.4357262103505843
852606,acc,0.4507512520868113
875043,acc,0.4307178631051753
897480,acc,0.4273789649415693
919917,acc,0.4123539232053422
